ttime,pm1,pm2,pm3,sm,lum,temp,humd,pres
28-09-2022 12:47,2.23,2.23,51.4,1792,12971,30.13,51.01,92990.79
28-09-2022 13:02,0.55,2.23,51.4,1786,803.25,30.48,52.34,92934.28
28-09-2022 13:17,1.11,2.23,51.4,1736,803.25,30.89,50.95,92910.84
28-09-2022 13:32,1.67,2.23,51.4,1761,803.25,31.69,50.01,92875.84
28-09-2022 13:47,2.23,2.23,51.4,1748,803.25,31.68,47.87,92835.3
28-09-2022 14:02,0.55,2.23,51.4,1742,384,32.27,49.61,92838.31
28-09-2022 14:17,1.11,2.23,51.4,1730,384,32.9,47.16,92827.11
28-09-2022 14:32,1.67,2.23,51.4,1718,384,32.38,47.31,92813.56
28-09-2022 14:47,2.23,2.23,51.4,1689,384,32.5,47.94,92790.3
28-09-2022 15:02,0.55,2.23,51.4,1684,2465,32,47.68,92776.94
28-09-2022 15:17,1.11,2.23,51.4,1684,2465,31.84,50.04,92755.87
28-09-2022 15:32,1.67,2.23,51.4,1672,2465,31.32,51.67,92749.11
28-09-2022 15:47,2.23,2.23,51.4,1656,2465,30.44,54.68,92757.8
28-09-2022 16:02,0.55,2.23,51.4,1650,11233.5,30.28,55.02,92750.01
28-09-2022 16:17,1.11,2.23,51.4,1634,11233.5,28.9,58.43,92747.07
28-09-2022 16:32,1.67,2.23,51.4,1623,11233.5,28.07,60.7,92785.12
28-09-2022 16:47,2.23,2.23,51.4,1613,11233.5,27.46,61.95,92794.34
28-09-2022 17:02,0.55,2.23,51.4,1603,6542.5,26.73,63.46,92799.19
28-09-2022 17:17,1.11,2.23,51.4,1597,6542.5,26.38,65.15,92801.03
28-09-2022 17:32,1.67,2.23,51.4,1592,6542.5,25.79,66.77,92811.4
28-09-2022 17:47,2.23,2.23,51.4,1577,6542.5,25.29,69.34,92792.57
28-09-2022 18:02,0.55,2.23,51.4,1572,619.75,24.76,72.49,92827.3
28-09-2022 18:17,1.11,2.23,51.4,1567,619.75,24.23,77.77,92846.01
28-09-2022 18:32,1.67,2.23,51.4,1567,619.75,23.76,80.89,92875.42
28-09-2022 18:47,2.23,2.23,51.4,1563,619.75,23.29,85.86,92905.97
28-09-2022 19:02,0.55,2.23,51.4,1553,3,22.95,88.84,92917.01
28-09-2022 19:17,1.11,2.23,51.4,1553,3,22.68,91.75,92931.86
28-09-2022 19:32,1.67,2.23,51.4,1553,3,22.29,93.51,92945.78
28-09-2022 19:47,2.23,2.23,51.4,1553,3,21.95,95.66,92964.9
28-09-2022 20:02,0.55,2.23,51.4,1548,2.5,21.72,97.14,93000.67
28-09-2022 20:17,1.11,2.23,51.4,1548,2.5,21.46,98.58,93023.03
28-09-2022 20:32,1.67,2.23,51.4,1543,2.5,21.2,100,93054.26
28-09-2022 20:47,2.23,2.23,51.4,1548,2.5,21.03,100,93067.77
28-09-2022 21:02,0.55,2.23,51.4,1548,2.5,20.89,100,93065.15
28-09-2022 21:17,1.11,2.23,51.4,1548,2.5,20.73,100,93057.41
28-09-2022 21:32,1.67,2.23,51.4,1548,2.5,20.6,100,93084.97
28-09-2022 21:47,2.23,2.23,51.4,1548,2.5,20.54,100,93112.51
28-09-2022 22:02,0.55,2.23,51.4,1548,2.75,20.37,100,93117.19
28-09-2022 22:17,1.11,2.23,51.4,1548,2.75,20.3,100,93128.3
28-09-2022 22:32,1.67,2.23,51.4,1548,2.75,20.25,100,93118.74
28-09-2022 22:47,2.23,2.23,51.4,1548,2.75,20.15,100,93099.3
28-09-2022 23:02,0.55,2.23,51.4,1543,2.25,20.06,100,93116.95
28-09-2022 23:17,1.11,2.23,51.4,1548,2.25,19.92,100,93105.89
28-09-2022 23:32,1.67,2.23,51.4,1543,2.25,19.8,100,93095.92
28-09-2022 23:47,2.23,2.23,51.4,1553,2.25,19.77,100,93088.03
29-09-2022 00:02,0.55,2.23,51.4,1548,2.25,19.68,100,93067.82
29-09-2022 00:17,1.11,2.23,51.4,1553,2.25,19.62,100,93072.9
29-09-2022 00:32,1.67,2.23,51.4,1553,2.25,19.59,100,93066.29
29-09-2022 00:47,2.23,2.23,51.4,1553,2.25,19.51,100,93058.74
29-09-2022 01:02,0.55,2.23,51.4,1553,2.5,19.4,100,93032.34
29-09-2022 01:17,1.11,2.23,51.4,1553,2.5,19.4,100,93014.65
29-09-2022 01:32,1.67,2.23,51.4,1553,2.5,19.38,100,93022.67
29-09-2022 01:47,2.23,2.23,51.4,1548,2.5,19.34,100,93017.34
29-09-2022 02:02,0.55,2.23,51.4,1553,2.75,19.28,100,93011.77
29-09-2022 02:17,1.11,2.23,51.4,1548,2.75,19.22,100,92989.66
29-09-2022 02:32,1.67,2.23,51.4,1553,2.75,19.26,100,92980.92
29-09-2022 02:47,2.23,2.23,51.4,1553,2.75,19.26,100,92976.17
29-09-2022 03:02,0.55,2.23,51.4,1553,2.5,19.27,100,92955.75
29-09-2022 03:17,1.11,2.23,51.4,1548,2.5,19.28,100,92938.05
29-09-2022 03:32,1.67,2.23,51.4,1553,2.5,19.31,100,92953.39
29-09-2022 03:47,2.23,2.23,51.4,1553,2.5,19.28,100,92960.68
29-09-2022 04:02,0.55,2.23,51.4,1548,2.25,19.18,100,92959.69
29-09-2022 04:17,1.11,2.23,51.4,1553,2.25,19.09,100,92965.63
29-09-2022 04:32,1.67,2.23,51.4,1553,2.25,18.96,100,92965.69
29-09-2022 04:47,2.23,2.23,51.4,1548,2.25,18.8,100,92957.34
29-09-2022 05:02,0.55,2.23,51.4,1553,1.75,18.75,100,92975.85
29-09-2022 05:17,1.11,2.23,51.4,1553,1.75,18.72,100,92986.59
29-09-2022 05:32,1.67,2.23,51.4,1548,1.75,18.72,100,93003
29-09-2022 05:47,2.23,2.23,51.4,1553,1.75,18.67,100,93014.07
29-09-2022 06:02,0.55,2.23,51.4,1548,403.25,18.56,100,93034.9
29-09-2022 06:17,1.11,2.23,51.4,1553,403.25,18.75,100,93045.5
29-09-2022 06:32,1.67,2.23,51.4,1553,403.25,18.79,100,93072.26
29-09-2022 06:47,2.23,2.23,51.4,1548,403.25,18.94,100,93088.64
29-09-2022 07:02,0.55,2.23,51.4,1543,3574,19.13,100,93116.61
29-09-2022 07:17,1.11,2.23,51.4,1548,3574,19.34,100,93121.92
29-09-2022 07:32,1.67,2.23,51.4,1543,3574,19.77,100,93139.37
29-09-2022 07:47,2.23,2.23,51.4,1548,3574,20.43,100,93158.72
29-09-2022 08:02,0.55,2.23,51.4,1553,6032,21.09,100,93156.2
29-09-2022 08:17,1.11,2.23,51.4,1548,6032,22.68,92.33,93157.05
29-09-2022 08:32,1.67,2.23,51.4,1553,6032,24.37,81.77,93144.34
29-09-2022 08:47,2.23,2.23,51.4,1548,6032,25.04,77.96,93146.49
29-09-2022 09:02,0.55,2.23,51.4,1548,8023.75,26.46,73.74,93142.9
29-09-2022 09:17,1.11,2.23,51.4,1543,8023.75,26.5,72.1,93154.87
29-09-2022 09:32,1.67,2.23,51.4,1538,8023.75,26.9,67.01,93158.5
29-09-2022 09:47,2.23,2.23,51.4,1534,8023.75,27.59,64.31,93155.87
29-09-2022 10:02,0.55,2.23,51.4,1529,10312,28.45,60.83,93148.45
29-09-2022 10:17,1.11,2.23,51.4,1515,10312,28.75,63.39,93138.69
29-09-2022 10:32,1.67,2.23,51.4,1511,10312,28.81,59.72,93131.46
29-09-2022 10:47,2.23,2.23,51.4,1506,10312,29,58.07,93113.94
29-09-2022 11:02,0.55,2.23,51.4,1497,9071.5,29.29,58.54,93108.76
29-09-2022 11:17,1.11,2.23,51.4,1493,9071.5,29.98,56.64,93087.39
29-09-2022 11:32,1.67,2.23,51.4,1484,9071.5,29.29,57.39,93076.82
29-09-2022 11:47,2.23,2.23,51.4,1479,9071.5,29.03,59.43,93054.34
29-09-2022 12:02,0.55,2.23,51.4,1471,9816.75,30.37,54.42,93037.53
29-09-2022 12:17,1.11,2.23,51.4,1458,9816.75,28.84,57.63,93012.69
29-09-2022 12:32,1.67,2.23,51.4,1449,9816.75,30.28,55.86,92975.51
29-09-2022 12:47,2.23,2.23,51.4,1445,9816.75,28.47,58.87,92959.15
29-09-2022 13:02,0.55,2.23,51.4,1441,6677,29.76,54.79,92930.78
29-09-2022 13:17,1.11,2.23,51.4,1429,6677,29.53,56.62,92898.82
29-09-2022 13:32,1.67,2.23,51.4,1416,6677,30.45,53.74,92872.15
29-09-2022 13:47,2.23,2.23,51.4,1416,6677,30.46,54.48,92862.44
29-09-2022 14:02,0.55,2.23,51.4,1408,467,32.11,48.41,92831.85
29-09-2022 14:17,1.11,2.23,51.4,1401,467,30.82,53.73,92805.87
29-09-2022 14:32,1.67,2.23,51.4,1397,467,30.6,57.31,92771.87
29-09-2022 14:47,2.23,2.23,51.4,1389,467,32.36,49.31,92761.19
29-09-2022 15:02,0.55,2.23,51.4,1381,2744,29.56,60.41,92743.25
29-09-2022 15:17,1.11,2.23,51.4,1374,2744,31.76,50.34,92714.21
29-09-2022 15:32,1.67,2.23,51.4,1370,2744,30.5,54.03,92717.67
29-09-2022 15:47,2.23,2.23,51.4,1366,2744,29.65,57.92,92720.25
29-09-2022 16:02,0.55,2.23,51.4,1359,10206.25,30.09,56.14,92721.03
29-09-2022 16:18,1.11,2.23,51.4,1351,10206.25,29.11,60.08,92717.72
29-09-2022 16:32,1.67,2.23,51.4,1344,10206.25,28.27,61.4,92714.06
29-09-2022 16:47,2.23,2.23,51.4,1337,10206.25,27.87,65.17,92721.44
29-09-2022 17:03,0.55,2.23,51.4,1330,8487.25,27.39,66.29,92742.68
29-09-2022 17:17,1.11,2.23,51.4,1323,8487.25,26.8,70.72,92758.92
29-09-2022 17:32,1.67,2.23,51.4,1319,8487.25,26.21,72.98,92761.72
29-09-2022 17:48,2.23,2.23,51.4,1312,8487.25,25.7,74.99,92793.34
29-09-2022 18:02,0.55,2.23,51.4,1309,711.75,25.18,78.16,92841.97
29-09-2022 18:18,1.11,2.23,51.4,1305,711.75,24.55,81.33,92863.67
29-09-2022 18:32,1.67,2.23,51.4,1302,711.75,24.05,83.86,92874.95
29-09-2022 18:47,2.23,2.23,51.4,1299,711.75,23.76,85.85,92913.87
29-09-2022 19:03,0.55,2.23,51.4,1295,2.75,23.27,88.59,92905.07
29-09-2022 19:17,1.11,2.23,51.4,1289,2.75,23.15,90.45,92935.99
29-09-2022 19:32,1.67,2.23,51.4,1285,2.75,22.95,90.95,92944.37
29-09-2022 19:48,2.23,2.23,51.4,1282,2.75,22.7,93.42,92960.84
29-09-2022 20:02,0.55,2.23,51.4,1282,3,22.55,95.34,93002.39
29-09-2022 20:17,1.11,2.23,51.4,1276,3,22.4,95.87,93052.69
29-09-2022 20:33,1.67,2.23,51.4,1276,3,22.37,95.89,93090.84
29-09-2022 20:47,2.23,2.23,51.4,1276,3,22.31,96.76,93106.82
29-09-2022 21:02,0.55,2.23,51.4,1269,3,22.21,97.44,93124.07
29-09-2022 21:18,1.11,2.23,51.4,1272,3,22.27,97.75,93146.24
29-09-2022 21:32,1.67,2.23,51.4,1266,3,22.42,96.78,93160.19
29-09-2022 21:47,2.23,2.23,51.4,1263,3,22.37,97.31,93177.62
29-09-2022 22:03,0.55,2.23,51.4,1269,2.25,22.26,99.51,93178.72
29-09-2022 22:17,1.11,2.23,51.4,1263,2.25,21.62,100,93181.7
29-09-2022 22:33,1.67,2.23,51.4,1263,2.25,20.01,100,93204.11
29-09-2022 22:48,2.23,2.23,51.4,1263,2.25,19.59,100,93184.09
29-09-2022 23:03,0.55,2.23,51.4,1263,1.75,19.79,100,93166.97
29-09-2022 23:18,1.11,2.23,51.4,1259,1.75,19.68,100,93167.2
29-09-2022 23:33,1.67,2.23,51.4,1256,1.75,19.77,100,93145.4
29-09-2022 23:48,2.23,2.23,51.4,1256,1.75,19.9,100,93143.5
30-09-2022 00:03,0.55,2.23,51.4,1256,1.5,19.77,100,93127.47
30-09-2022 00:18,1.11,2.23,51.4,1256,1.5,19.79,100,93120.39
30-09-2022 00:32,1.67,2.23,51.4,1256,1.5,19.73,100,93095.31
30-09-2022 00:48,2.23,2.23,51.4,1256,1.5,19.79,100,93100.47
30-09-2022 01:03,0.55,2.23,51.4,1256,2.25,19.75,100,93098.61
30-09-2022 01:18,1.11,2.23,51.4,1256,2.25,19.82,100,93096.12
30-09-2022 01:33,1.67,2.23,51.4,1256,2.25,19.94,100,93070.99
30-09-2022 01:48,2.23,2.23,51.4,1256,2.25,20,100,93024.43
30-09-2022 02:03,0.55,2.23,51.4,1259,2,20.02,100,93038.34
30-09-2022 02:18,1.11,2.23,51.4,1263,2,20.06,100,93033.99
30-09-2022 02:33,1.67,2.23,51.4,1259,2,20.23,100,93047.24
30-09-2022 02:48,2.23,2.23,51.4,1259,2,20.48,100,93024.15
30-09-2022 03:03,0.55,2.23,51.4,1259,0.25,20.56,100,92990.75
30-09-2022 03:18,1.11,2.23,51.4,1263,0.25,20.61,100,92976.67
30-09-2022 03:33,1.67,2.23,51.4,1266,0.25,20.59,100,92980.7
30-09-2022 03:48,2.23,2.23,51.4,1263,0.25,20.59,100,92966.99
30-09-2022 04:03,0.55,2.23,51.4,1263,0,20.59,100,92958.02
30-09-2022 04:18,1.11,2.23,51.4,1266,0,20.63,100,92953.65
30-09-2022 04:33,1.67,2.23,51.4,1269,0,20.76,100,92968.49
30-09-2022 04:48,2.23,2.23,51.4,1266,0,20.81,100,92978.56
30-09-2022 05:03,0.55,2.23,51.4,1269,0,20.81,100,92992.29
30-09-2022 05:18,1.11,2.23,51.4,1266,0,20.92,100,92989.94
30-09-2022 05:33,1.67,2.23,51.4,1269,0,20.89,100,93013.72
30-09-2022 05:48,2.23,2.23,51.4,1272,0,20.93,100,93041.37
30-09-2022 06:03,0.55,2.23,51.4,1272,347.25,20.9,100,93060.4
30-09-2022 06:18,1.11,2.23,51.4,1272,347.25,20.87,100,93053.25
30-09-2022 06:33,1.67,2.23,51.4,1269,347.25,20.92,100,93079.61
30-09-2022 06:48,2.23,2.23,51.4,1272,347.25,21.07,100,93099.09
30-09-2022 07:03,0.55,2.23,51.4,1272,3435.75,21.1,100,93106.76
30-09-2022 07:18,1.11,2.23,51.4,1269,3435.75,21.35,100,93101.55
30-09-2022 07:33,1.67,2.23,51.4,1276,3435.75,21.51,100,93119.56
30-09-2022 07:48,2.23,2.23,51.4,1279,3435.75,22.38,100,93121.3
30-09-2022 08:03,0.55,2.23,51.4,1279,9181.25,23.02,100,93136.42
30-09-2022 08:18,1.11,2.23,51.4,1279,9181.25,24.05,96.44,93150.82
30-09-2022 08:33,1.67,2.23,51.4,1279,9181.25,24.29,92.8,93167.19
30-09-2022 08:48,2.23,2.23,51.4,1282,9181.25,25.1,88.53,93166.87
30-09-2022 09:03,0.55,2.23,51.4,1282,12086.5,25.45,88.9,93178.82
30-09-2022 09:18,1.11,2.23,51.4,1285,12086.5,25.69,86.3,93189.44
30-09-2022 09:33,1.67,2.23,51.4,1289,12086.5,26.54,81.17,93189.91
30-09-2022 09:48,2.23,2.23,51.4,1285,12086.5,27.4,80.23,93197.49
30-09-2022 10:03,0.55,2.23,51.4,1282,9176,26.18,85.47,93200.24
30-09-2022 10:18,1.11,2.23,51.4,1282,9176,26.67,81.19,93193.57
30-09-2022 10:33,1.67,2.23,51.4,1279,9176,27.04,78.52,93187.97
30-09-2022 10:48,2.23,2.23,51.4,1279,9176,27.27,76.5,93182.03
30-09-2022 11:03,0.55,2.23,51.4,1272,4776.25,26.77,78.06,93186.01
30-09-2022 11:18,1.11,2.23,51.4,1272,4776.25,28.12,74.43,93171.25
30-09-2022 11:33,1.67,2.23,51.4,1269,4776.25,28.81,70.57,93148.27
30-09-2022 11:48,2.23,2.23,51.4,1266,4776.25,28.79,71.44,93125.05
30-09-2022 12:03,0.55,2.23,51.4,1259,7767.25,29.51,68.47,93103.27
30-09-2022 12:18,1.11,2.23,51.4,1253,7767.25,28.64,68.62,93085.22
30-09-2022 12:33,1.67,2.23,51.4,1247,7767.25,28.35,70.51,93047.07
30-09-2022 12:48,2.23,2.23,51.4,1241,7767.25,26.9,82.78,93051.14
30-09-2022 13:03,0.55,2.23,51.4,1497,5369.5,23.2,100,93033.32
30-09-2022 13:18,1.11,2.23,51.4,6173,5369.5,22.71,100,93006.55
30-09-2022 13:33,1.67,2.23,51.4,6173,5369.5,22.59,100,92958.68
30-09-2022 13:48,2.23,2.23,51.4,6250,5369.5,22.79,100,92944.49
30-09-2022 14:03,0.55,2.23,51.4,6250,5947.5,23.47,100,92868.88
30-09-2022 14:18,1.11,2.23,51.4,6250,5947.5,23.26,100,92931.9
30-09-2022 14:33,1.67,2.23,51.4,6250,5947.5,21.04,100,92960.69
30-09-2022 14:48,2.23,2.23,51.4,6250,5947.5,20.19,100,92928.95
30-09-2022 15:03,0.83,2.23,51.4,6250,6209.75,20.75,100,92884.14
30-09-2022 15:18,1.39,2.23,51.4,6250,6209.75,21.42,100,92855.8
30-09-2022 15:33,1.95,2.23,51.4,6250,6209.75,22.38,100,92864.85
30-09-2022 15:48,2.51,2.23,51.4,6250,6209.75,22.82,96.06,92859.45
30-09-2022 16:03,0.55,2.51,51.68,6250,11192.75,22.71,96.36,92877.88
30-09-2022 16:18,1.11,2.51,51.68,6250,11192.75,22.69,97.15,92894.05
30-09-2022 16:33,1.67,2.51,51.68,6250,11192.75,22.64,96.87,92917.19
30-09-2022 16:48,2.23,2.51,51.68,6250,11192.75,22.39,99.98,92881.36
30-09-2022 17:03,0.55,2.23,51.68,6250,3317.5,22.23,100,92931.66
30-09-2022 17:18,1.11,2.23,51.68,6250,3317.5,22.26,100,92959.92
30-09-2022 17:33,1.67,2.23,51.68,6250,3317.5,22.43,100,93072.86
30-09-2022 17:48,2.23,2.23,51.68,6250,3317.5,18.87,100,93139.26
30-09-2022 18:03,0.83,2.23,51.68,6250,26.75,18.92,100,93144.44
30-09-2022 18:18,1.39,2.23,51.68,6250,26.75,18.84,100,93163.72
30-09-2022 18:33,1.95,2.23,51.68,6250,26.75,18.89,100,93132.75
30-09-2022 18:48,2.51,2.23,51.68,6250,26.75,18.9,100,93131.26
30-09-2022 19:03,0.55,2.51,51.96,6250,1.75,19.09,100,93130.61
30-09-2022 19:18,1.11,2.51,51.96,6250,1.75,19.02,100,93139.99
30-09-2022 19:33,1.67,2.51,51.96,6250,1.75,18.76,100,93161.37
30-09-2022 19:48,2.23,2.51,51.96,6250,1.75,18.72,100,93165.15
30-09-2022 20:03,0.55,2.23,51.96,6250,2,18.86,100,93142.55
30-09-2022 20:18,1.11,2.23,51.96,6250,2,18.72,100,93137.06
30-09-2022 20:33,1.67,2.23,51.96,6250,2,18.63,100,93140.95
30-09-2022 20:48,2.23,2.23,51.96,6250,2,18.82,100,93137.39
30-09-2022 21:03,0.55,2.23,51.96,6250,3,18.61,100,93149.49
30-09-2022 21:18,1.11,2.23,51.96,6250,3,18.63,100,93156.84
30-09-2022 21:33,1.67,2.23,51.96,6250,3,18.79,100,93160.86
30-09-2022 21:48,2.23,2.23,51.96,6250,3,18.72,100,93167.15
30-09-2022 22:03,0.55,2.23,51.96,6250,1.5,18.75,100,93163.9
30-09-2022 22:18,1.11,2.23,51.96,6250,1.5,18.79,100,93164.32
30-09-2022 22:33,1.67,2.23,51.96,6098,1.5,18.76,100,93184.02
30-09-2022 22:48,2.23,2.23,51.96,6173,1.5,18.75,100,93170.1
30-09-2022 23:03,0.55,2.23,51.96,6098,1.75,18.79,100,93186.22
30-09-2022 23:18,1.11,2.23,51.96,6173,1.75,18.88,100,93208.44
30-09-2022 23:33,1.67,2.23,51.96,6173,1.75,18.94,100,93224.75
30-09-2022 23:49,2.23,2.23,51.96,6173,1.75,19.01,100,93225.6
01-10-2022 00:04,0.55,2.23,51.96,6173,2.75,19.13,100,93207.47
01-10-2022 00:19,1.11,2.23,51.96,6173,2.75,19.2,100,93189.88
01-10-2022 00:34,1.67,2.23,51.96,6173,2.75,19.27,100,93157.62
01-10-2022 00:49,2.23,2.23,51.96,6098,2.75,19.26,100,93137
01-10-2022 01:04,0.55,2.23,51.96,6173,2.5,19.21,100,93111.94
01-10-2022 01:19,1.11,2.23,51.96,6173,2.5,19.29,100,93106.01
01-10-2022 01:34,1.67,2.23,51.96,6173,2.5,19.6,100,93110.32
01-10-2022 01:49,2.23,2.23,51.96,6173,2.5,19.52,100,93091.61
01-10-2022 02:04,0.55,2.23,51.96,6173,2.25,19.6,100,93081.47
01-10-2022 02:19,1.11,2.23,51.96,6173,2.25,19.72,100,93064.24
01-10-2022 02:34,1.67,2.23,51.96,6173,2.25,19.86,100,93075.86
01-10-2022 02:49,2.23,2.23,51.96,6173,2.25,19.97,100,93074.12
01-10-2022 03:04,0.55,2.23,51.96,6173,2.25,20.11,100,93050.27
01-10-2022 03:20,1.11,2.23,51.96,6173,2.25,20.03,100,93036.32
01-10-2022 03:35,1.67,2.23,51.96,6173,2.25,20.12,100,93031.84
01-10-2022 03:50,2.23,2.23,51.96,6173,2.25,20.26,100,93015.25
01-10-2022 04:05,0.55,2.23,51.96,6173,1.75,20.3,100,93032.11
01-10-2022 04:20,1.11,2.23,51.96,6173,1.75,20.13,100,93045.75
01-10-2022 04:35,1.67,2.23,51.96,6173,1.75,20.1,100,93045.15
01-10-2022 04:50,2.23,2.23,51.96,6173,1.75,20,100,93042.89
01-10-2022 05:05,0.55,2.23,51.96,6173,0.25,19.96,100,93048.7
01-10-2022 05:20,1.11,2.23,51.96,6173,0.25,20.11,100,93049.34
01-10-2022 05:35,1.67,2.23,51.96,6173,0.25,20.03,100,93071.97
01-10-2022 05:50,2.23,2.23,51.96,6173,0.25,20.02,100,93085.67
01-10-2022 06:05,0.55,2.23,51.96,6173,733.75,19.97,100,93109
01-10-2022 06:20,1.11,2.23,51.96,6173,733.75,19.94,100,93135.69
01-10-2022 06:35,1.67,2.23,51.96,6173,733.75,20.05,100,93125.74
01-10-2022 06:50,2.23,2.23,51.96,6173,733.75,20.2,100,93156
01-10-2022 07:05,0.55,2.23,51.96,6173,3434.25,20.55,100,93170.36
01-10-2022 07:20,1.11,2.23,51.96,6173,3434.25,20.67,100,93186.54
01-10-2022 07:35,1.67,2.23,51.96,6173,3434.25,20.93,100,93201.89
01-10-2022 07:50,2.23,2.23,51.96,6098,3434.25,21.61,100,93226.4
01-10-2022 08:05,0.55,2.23,51.96,6173,7498,21.98,100,93243.37
01-10-2022 08:20,1.11,2.23,51.96,6173,7498,22.57,100,93260
01-10-2022 08:36,1.67,2.23,51.96,6173,7498,23.06,100,93284.99
01-10-2022 08:51,2.23,2.23,51.96,6173,7498,24.4,96.02,93309.55
01-10-2022 09:06,0.55,2.23,51.96,6098,9865.75,26.12,83.4,93302.17
01-10-2022 09:21,1.11,2.23,51.96,6173,9865.75,25.93,82.52,93306.84
01-10-2022 09:36,1.67,2.23,51.96,6173,9865.75,27.51,74.1,93316.78
01-10-2022 09:51,2.23,2.23,51.96,6173,9865.75,27.94,73.37,93323.53
01-10-2022 10:06,0.55,2.23,51.96,6173,8362.5,28.25,73.03,93321.31
01-10-2022 10:21,1.11,2.23,51.96,6098,8362.5,27.56,72.19,93314.43
01-10-2022 10:37,1.67,2.23,51.96,6173,8362.5,28.23,73.1,93304.65
01-10-2022 10:52,2.23,2.23,51.96,6173,8362.5,28.45,68.36,93280.5
01-10-2022 11:08,0.55,2.23,51.96,6173,10491.25,28.89,67.1,93251.53
01-10-2022 11:23,1.11,2.23,51.96,6173,10491.25,29.38,66.79,93239.55
01-10-2022 11:38,1.67,2.23,51.96,6173,10491.25,29.23,66.89,93217.69
01-10-2022 11:54,2.23,2.23,51.96,6173,10491.25,27.96,70.26,93196.74
01-10-2022 12:09,0.55,2.23,51.96,6173,6585.5,27.64,69.76,93172.21
01-10-2022 12:25,1.11,2.23,51.96,6173,6585.5,25.2,77.96,93175.26
01-10-2022 12:41,1.67,2.23,51.96,6173,6585.5,25.68,73.48,93145.19
01-10-2022 12:56,2.23,2.23,51.96,6173,6585.5,27.87,68.22,93103.7
01-10-2022 13:12,0.55,2.23,51.96,6173,4763.25,29.13,68.39,93060.56
01-10-2022 13:27,1.11,2.23,51.96,6173,4763.25,29.36,65.65,93025.09
01-10-2022 13:42,1.67,2.23,51.96,6098,4763.25,29.01,70.54,93009.01
01-10-2022 13:58,2.23,2.23,51.96,6098,4763.25,27.7,71.7,92980.34
01-10-2022 14:13,0.55,2.23,51.96,6173,6485.75,26.54,81.53,92936.4
01-10-2022 14:29,1.11,2.23,51.96,6173,6485.75,25.71,82.76,92908.36
01-10-2022 14:44,1.67,2.23,51.96,6250,6485.75,22.72,100,92904.69
01-10-2022 14:59,0.55,1.67,51.13,6250,6485.75,23.09,100,92933.85
01-10-2022 15:15,1.11,1.67,51.13,6173,8636,23.76,100,92913.31
01-10-2022 15:30,1.67,1.67,51.13,6250,8636,23.81,100,92909.01
01-10-2022 15:45,2.23,1.67,51.13,6250,8636,24.47,100,92904.47
01-10-2022 16:01,0.55,2.23,51.13,6250,4452.5,24.63,96.78,92901.49
01-10-2022 16:16,1.11,2.23,51.13,6250,4452.5,24.69,95.7,92910.25
01-10-2022 16:32,1.67,2.23,51.13,6250,4452.5,24.62,96.67,92932.62
01-10-2022 16:47,2.23,2.23,51.13,6250,4452.5,23.04,94.98,92989.51
01-10-2022 17:03,0.55,2.23,51.13,6250,2041.75,20.89,100,92988.3
01-10-2022 17:19,1.11,2.23,51.13,6250,2041.75,20.25,100,92985.65
01-10-2022 17:35,1.67,2.23,51.13,6250,2041.75,20.29,100,92989.51
01-10-2022 17:51,2.23,2.23,51.13,6250,2041.75,20.35,100,92996.84
01-10-2022 18:06,0.55,2.23,50.85,6250,104.5,20.36,100,93025.19
01-10-2022 18:22,1.11,2.23,50.85,6250,104.5,20.28,100,93078.53
01-10-2022 18:38,1.67,2.23,50.85,6250,104.5,20.29,100,93074.53
01-10-2022 18:53,2.23,2.23,50.85,6250,104.5,20.27,100,93135.19
01-10-2022 19:08,0.55,2.23,50.85,6250,3.5,20.4,100,93183.96
01-10-2022 19:24,1.11,2.23,50.85,6250,3.5,20.59,100,93213.2
01-10-2022 19:40,1.67,2.23,50.85,6250,3.5,20.71,100,93245.3
01-10-2022 19:56,2.23,2.23,50.85,6250,3.5,20.81,100,93189.92
01-10-2022 20:12,0.55,2.23,50.85,6250,3.666666667,20.69,100,93210.18
01-10-2022 20:28,1.11,2.23,50.85,6250,3.666666667,20.68,100,93259.37
01-10-2022 20:44,1.67,2.23,50.85,6250,3.666666667,20.61,100,93237.9
01-10-2022 21:00,0.55,1.67,50.29,6250,3.5,20.63,100,93243.24
01-10-2022 21:16,1.11,1.67,50.29,6250,3.5,20.68,100,93260.64
01-10-2022 21:32,1.67,1.67,50.29,6250,3.5,20.6,100,93303.97
01-10-2022 21:48,2.23,1.67,50.29,6250,3.5,20.56,100,93299.32
01-10-2022 22:04,0.55,2.23,50.29,6250,3.75,20.62,100,93293.16
01-10-2022 22:20,1.11,2.23,50.29,6250,3.75,20.73,100,93301.68
01-10-2022 22:36,1.67,2.23,50.29,6250,3.75,20.82,100,93293.7
01-10-2022 22:52,2.23,2.23,50.29,6250,3.75,20.77,100,93310.29
01-10-2022 23:08,0.55,2.23,50.29,6250,3.5,20.69,100,93304.75
01-10-2022 23:24,1.11,2.23,50.29,6250,3.5,20.62,100,93265.72
01-10-2022 23:40,1.67,2.23,50.29,6250,3.5,20.6,100,93235.89
01-10-2022 23:56,2.23,2.23,50.29,6250,3.5,20.62,100,93214.14
02-10-2022 00:12,0.55,2.23,50.29,6250,4,20.61,100,93188.71
02-10-2022 00:28,1.11,2.23,50.29,6250,4,20.62,100,93174.99
02-10-2022 00:44,1.67,2.23,50.29,6250,4,20.54,100,93165.4
